id,genre,track_name,location,preview_url,filename,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
45AGuejzfcRMgNeAxoF6Ce,classical,"Eine kleine Nachtmusik in G Major, K. 525: IV. Rondò. Allegro","./scrapes/Happy/Eine kleine Nachtmusik in G Major, K. 525: IV. Rondò. Allegro.mp3",https://p.scdn.co/mp3-preview/aa999c7ddb232be6157097eb5957368de2713810?cid=04efa8f320b849739fa98c7d12ffbe9c,"Eine kleine Nachtmusik in G Major, K. 525: IV. Rondò. Allegro.mp3",Wolfgang Amadeus Mozart,0.462,0.182,2,-20.807,1,0.0361,0.969,0.899,0.243,0.688,111.877,Happy
2tRniNA0Xl6I2c5dSoaWCM,late romantic era,"Carmen Suite No. 1: No. 5, Les dragons d'Alcala","./scrapes/Happy/Carmen Suite No. 1: No. 5, Les dragons d'Alcala.mp3",https://p.scdn.co/mp3-preview/0e5bfae3cbe8e012a51bcf1b5e4bd03a81572f9d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Carmen Suite No. 1: No. 5, Les dragons d'Alcala.mp3",Georges Bizet,0.551,0.0333,7,-34.082,1,0.06,0.976,0.0839,0.235,0.401,131.566,Happy
1ISbc05WTtcVh7q7QOXuu4,adult standards,William Tell Overture,./scrapes/Happy/William Tell Overture.mp3,https://p.scdn.co/mp3-preview/588360ca70b328b26bd952933ea2501982232027?cid=04efa8f320b849739fa98c7d12ffbe9c,William Tell Overture.mp3,Boston Pops Orchestra,0.324,0.682,4,-10.208,1,0.0619,0.763,0.658,0.127,0.645,169.329,Happy
1ISbc05WTtcVh7q7QOXuu4,italian romanticism,William Tell Overture,./scrapes/Happy/William Tell Overture.mp3,https://p.scdn.co/mp3-preview/588360ca70b328b26bd952933ea2501982232027?cid=04efa8f320b849739fa98c7d12ffbe9c,William Tell Overture.mp3,Gioachino Rossini,0.324,0.682,4,-10.208,1,0.0619,0.763,0.658,0.127,0.645,169.329,Happy
5C8ZHJ4kZsP8wWkS0YZnRd,british modern classical,"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity","./scrapes/Happy/The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity.mp3",https://p.scdn.co/mp3-preview/dcb9edb4a6572c2784c9610653ed9a08b4887a86?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity.mp3",Gustav Holst,0.249,0.302,7,-14.062,0,0.034,0.938,0.839,0.059,0.262,147.882,Happy
1ISbc05WTtcVh7q7QOXuu4,italian romanticism,William Tell Overture,./scrapes/Happy/William Tell Overture.mp3,https://p.scdn.co/mp3-preview/588360ca70b328b26bd952933ea2501982232027?cid=04efa8f320b849739fa98c7d12ffbe9c,William Tell Overture.mp3,Gioachino Rossini,0.324,0.682,4,-10.208,1,0.0619,0.763,0.658,0.127,0.645,169.329,Happy
5g4pJX2KPxecIE1r4IOHQI,german romanticism,"Symphony No. 4 in A Major, Op. 90, MWV N16 ""Italian"": I. Allegro Vivace","./scrapes/Happy/Symphony No. 4 in A Major, Op. 90, MWV N16 ""Italian"": I. Allegro Vivace.mp3",https://p.scdn.co/mp3-preview/060a8528236475a162028f23c0c02560401e384b?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 4 in A Major, Op. 90, MWV N16 ""Italian"": I. Allegro Vivace.mp3",Felix Mendelssohn,0.257,0.219,9,-20.989,1,0.0397,0.82,0.904,0.108,0.268,106.495,Happy
7xkchHMYqJaFooIqnMmk4d,string orchestra,"String Quintet in E Major, G. 275: III. Minuetto","./scrapes/Happy/String Quintet in E Major, G. 275: III. Minuetto.mp3",https://p.scdn.co/mp3-preview/89f1eba240416a8e4a396a0392fe54038bfaf6d4?cid=04efa8f320b849739fa98c7d12ffbe9c,"String Quintet in E Major, G. 275: III. Minuetto.mp3",Metamorphose String Orchestra,0.457,0.05,9,-20.946,1,0.0412,0.923,0.762,0.332,0.559,168.547,Happy
0YYsMUzSdKPteNQKaH56oj,baroque,"Sinfonia in E Major, RV 132: I. Allegro","./scrapes/Happy/Sinfonia in E Major, RV 132: I. Allegro.mp3",https://p.scdn.co/mp3-preview/2d4a10c36d6c9d44494f073ff429bc8d64150630?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sinfonia in E Major, RV 132: I. Allegro.mp3",Antonio Vivaldi,0.577,0.165,4,-17.533,1,0.0349,0.947,0.912,0.196,0.43,108.158,Happy
3HZ2ADE7sw4ijRibtf2OFl,late romantic era,"Eljen a Magyar, Op. 332","./scrapes/Happy/Eljen a Magyar, Op. 332.mp3",https://p.scdn.co/mp3-preview/83a826fe8bde826cff95e3d3ba656d3a74dc07ed?cid=04efa8f320b849739fa98c7d12ffbe9c,"Eljen a Magyar, Op. 332.mp3",Johann Strauss II,0.459,0.275,4,-18.226,0,0.0874,0.861,0.527,0.293,0.666,159.169,Happy
7yhWwq5ma4XZSmtslfN0P6,string orchestra,"Keyboard Concerto No. 3 in D Major, BWV 1054: III. Allegro","./scrapes/Happy/Keyboard Concerto No. 3 in D Major, BWV 1054: III. Allegro.mp3",https://p.scdn.co/mp3-preview/8de1b2d116ee7f03d788378d3420e56f9b20d6be?cid=04efa8f320b849739fa98c7d12ffbe9c,"Keyboard Concerto No. 3 in D Major, BWV 1054: III. Allegro.mp3",Metamorphose String Orchestra,0.497,0.289,2,-16.874,1,0.0297,0.974,0.896,0.126,0.901,88.448,Happy
1xJgnAJ1u5xUeFXoov8LpK,classical,"Le piccadilly ""March for Piano""","./scrapes/Happy/Le piccadilly ""March for Piano"".mp3",https://p.scdn.co/mp3-preview/60482223ce7d5d7a34ff6c72e7d787e3db34641a?cid=04efa8f320b849739fa98c7d12ffbe9c,"Le piccadilly ""March for Piano"".mp3",Erik Satie,0.49,0.198,5,-19.354,1,0.0427,0.985,0.846,0.0751,0.918,97.652,Happy
7yhWwq5ma4XZSmtslfN0P6,baroque,"Keyboard Concerto No. 3 in D Major, BWV 1054: III. Allegro","./scrapes/Happy/Keyboard Concerto No. 3 in D Major, BWV 1054: III. Allegro.mp3",https://p.scdn.co/mp3-preview/8de1b2d116ee7f03d788378d3420e56f9b20d6be?cid=04efa8f320b849739fa98c7d12ffbe9c,"Keyboard Concerto No. 3 in D Major, BWV 1054: III. Allegro.mp3",Johann Sebastian Bach,0.497,0.289,2,-16.874,1,0.0297,0.974,0.896,0.126,0.901,88.448,Happy
3hhayvyYbVWfCZJSeNBDDl,classical,"The Nutcracker Suite, Op. 71a: No. 2c, Russian Dance","./scrapes/Happy/The Nutcracker Suite, Op. 71a: No. 2c, Russian Dance.mp3",https://p.scdn.co/mp3-preview/8a9401dca4f024dea69c35f578667b3bd802ffaa?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Nutcracker Suite, Op. 71a: No. 2c, Russian Dance.mp3",Pyotr Ilyich Tchaikovsky,0.482,0.476,2,-11.543,1,0.0345,0.803,0.945,0.12,0.958,81.371,Happy
5C8ZHJ4kZsP8wWkS0YZnRd,orchestra,"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity","./scrapes/Happy/The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity.mp3",https://p.scdn.co/mp3-preview/dcb9edb4a6572c2784c9610653ed9a08b4887a86?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity.mp3",London Philharmonic Orchestra,0.249,0.302,7,-14.062,0,0.034,0.938,0.839,0.059,0.262,147.882,Happy
2HbmKBosX4pYGA1jsE732F,italian baroque,"Sinfonia in G Major, RV 149: I. Allegro molto","./scrapes/Happy/Sinfonia in G Major, RV 149: I. Allegro molto.mp3",https://p.scdn.co/mp3-preview/4ea454fa4b4218b96d2bab95d5276a3cb3a5f98d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sinfonia in G Major, RV 149: I. Allegro molto.mp3",Antonio Vivaldi,0.452,0.345,2,-17.31,1,0.0368,0.9,0.956,0.213,0.814,125.185,Happy
6D46x5IXO38jUa8zxnrYI1,classical,"Ascanio in Alba, K. 111: Ouverture","./scrapes/Happy/Ascanio in Alba, K. 111: Ouverture.mp3",https://p.scdn.co/mp3-preview/6466fb5089ecbebac0245510d2c4d3eae3a793e8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Ascanio in Alba, K. 111: Ouverture.mp3",Wolfgang Amadeus Mozart,0.31,0.123,2,-20.659,1,0.0446,0.975,0.892,0.142,0.298,155.964,Happy
5nsYZFNyMefd50yamWgMfy,victorian britain,"Pomp and Circumstance, Op. 39: No. 1, March in D Major","./scrapes/Happy/Pomp and Circumstance, Op. 39: No. 1, March in D Major.mp3",https://p.scdn.co/mp3-preview/c692a3670d7a16473204693266b462284b38590b?cid=04efa8f320b849739fa98c7d12ffbe9c,"Pomp and Circumstance, Op. 39: No. 1, March in D Major.mp3",Edward Elgar,0.274,0.434,2,-11.61,1,0.0433,0.689,0.76,0.0705,0.315,131.962,Happy
74V6AIKsjo23i0EIMPIwmn,string orchestra,"10 Pieces from Romeo and Juliet, Op. 75: No. 4, Masks - Live","./scrapes/Happy/10 Pieces from Romeo and Juliet, Op. 75: No. 4, Masks - Live.mp3",https://p.scdn.co/mp3-preview/dce9110b7ef9e8cff2d0f230cf1fa048347296ee?cid=04efa8f320b849739fa98c7d12ffbe9c,"10 Pieces from Romeo and Juliet, Op. 75: No. 4, Masks - Live.mp3",Metamorphose String Orchestra,0.467,0.142,10,-21.795,1,0.0383,0.648,0.397,0.157,0.0611,93.615,Happy
3m6M29RwP7kNbPBnmtKaVu,ukrainian classical,"Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace","./scrapes/Happy/Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace.mp3",https://p.scdn.co/mp3-preview/46b01032c572c210583a24a7b1fe6e16c4f68d0a?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace.mp3",Sergei Rachmaninoff,0.151,0.204,9,-17.1,1,0.0316,0.876,0.916,0.561,0.109,174.643,Happy
5FXhWNvWuYk9cuEnS6K9PV,russian romanticism,"Spanish Capriccio, Op. 34: I. Alborada","./scrapes/Happy/Spanish Capriccio, Op. 34: I. Alborada.mp3",https://p.scdn.co/mp3-preview/edb076a512a0f475095be78b026b80a0dc0b6be7?cid=04efa8f320b849739fa98c7d12ffbe9c,"Spanish Capriccio, Op. 34: I. Alborada.mp3",Nikolai Rimsky-Korsakov,0.543,0.28,2,-18.539,1,0.0482,0.556,0.563,0.116,0.569,119.176,Happy
2ZSzDLSd3HT9na7A6UUmKD,classical era,"Lucio Silla, K. 135: Ouverture. I. Molto allegro","./scrapes/Happy/Lucio Silla, K. 135: Ouverture. I. Molto allegro.mp3",https://p.scdn.co/mp3-preview/bd04b8321524ac59b4d922e8ef57beedcd4282c4?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lucio Silla, K. 135: Ouverture. I. Molto allegro.mp3",Wolfgang Amadeus Mozart,0.291,0.0793,2,-25.04,1,0.0382,0.771,0.788,0.152,0.147,142.052,Happy
1xJgnAJ1u5xUeFXoov8LpK,baltic classical piano,"Le piccadilly ""March for Piano""","./scrapes/Happy/Le piccadilly ""March for Piano"".mp3",https://p.scdn.co/mp3-preview/60482223ce7d5d7a34ff6c72e7d787e3db34641a?cid=04efa8f320b849739fa98c7d12ffbe9c,"Le piccadilly ""March for Piano"".mp3",Vadim Chaimovich,0.49,0.198,5,-19.354,1,0.0427,0.985,0.846,0.0751,0.918,97.652,Happy
5nsYZFNyMefd50yamWgMfy,orchestra,"Pomp and Circumstance, Op. 39: No. 1, March in D Major","./scrapes/Happy/Pomp and Circumstance, Op. 39: No. 1, March in D Major.mp3",https://p.scdn.co/mp3-preview/c692a3670d7a16473204693266b462284b38590b?cid=04efa8f320b849739fa98c7d12ffbe9c,"Pomp and Circumstance, Op. 39: No. 1, March in D Major.mp3",London Philharmonic Orchestra,0.274,0.434,2,-11.61,1,0.0433,0.689,0.76,0.0705,0.315,131.962,Happy
1ISbc05WTtcVh7q7QOXuu4,classical,William Tell Overture,./scrapes/Happy/William Tell Overture.mp3,https://p.scdn.co/mp3-preview/588360ca70b328b26bd952933ea2501982232027?cid=04efa8f320b849739fa98c7d12ffbe9c,William Tell Overture.mp3,Gioachino Rossini,0.324,0.682,4,-10.208,1,0.0619,0.763,0.658,0.127,0.645,169.329,Happy
2DoX2EpC90wz1LtB9Mkb0v,classical,"Lo sposo deluso, K. 430: Ouverture. Allegro - Andante - Allegro","./scrapes/Happy/Lo sposo deluso, K. 430: Ouverture. Allegro - Andante - Allegro.mp3",https://p.scdn.co/mp3-preview/7b226f4aeaebaa5c82633bc55d671dda9198879e?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lo sposo deluso, K. 430: Ouverture. Allegro - Andante - Allegro.mp3",Wolfgang Amadeus Mozart,0.301,0.216,2,-15.938,1,0.0372,0.972,0.89,0.125,0.126,137.061,Happy
3m6M29RwP7kNbPBnmtKaVu,russian romanticism,"Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace","./scrapes/Happy/Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace.mp3",https://p.scdn.co/mp3-preview/46b01032c572c210583a24a7b1fe6e16c4f68d0a?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace.mp3",Sergei Rachmaninoff,0.151,0.204,9,-17.1,1,0.0316,0.876,0.916,0.561,0.109,174.643,Happy
45AGuejzfcRMgNeAxoF6Ce,classical era,"Eine kleine Nachtmusik in G Major, K. 525: IV. Rondò. Allegro","./scrapes/Happy/Eine kleine Nachtmusik in G Major, K. 525: IV. Rondò. Allegro.mp3",https://p.scdn.co/mp3-preview/aa999c7ddb232be6157097eb5957368de2713810?cid=04efa8f320b849739fa98c7d12ffbe9c,"Eine kleine Nachtmusik in G Major, K. 525: IV. Rondò. Allegro.mp3",Wolfgang Amadeus Mozart,0.462,0.182,2,-20.807,1,0.0361,0.969,0.899,0.243,0.688,111.877,Happy
7GOsMMt5cAfqpSOe5ZbiP2,classical era,"Divertimento in D Major, K. 251: II. Minuetto","./scrapes/Happy/Divertimento in D Major, K. 251: II. Minuetto.mp3",https://p.scdn.co/mp3-preview/daa65a76f5fc49d3e671100e289f30cb7a752b01?cid=04efa8f320b849739fa98c7d12ffbe9c,"Divertimento in D Major, K. 251: II. Minuetto.mp3",Wolfgang Amadeus Mozart,0.358,0.0324,2,-22.627,1,0.0463,0.976,0.582,0.0906,0.165,118.521,Happy
3xJ1b3gwsB6CZkzeI3VLoN,classical era,"Piano Sonata No. 11 in A Major, K. 331: III. Alla turca","./scrapes/Happy/Piano Sonata No. 11 in A Major, K. 331: III. Alla turca.mp3",https://p.scdn.co/mp3-preview/5dc3f039fd6046e0951e282146c4cd5ba0e17dc9?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Sonata No. 11 in A Major, K. 331: III. Alla turca.mp3",Wolfgang Amadeus Mozart,0.455,0.233,9,-16.107,1,0.0409,0.985,0.864,0.0997,0.667,138.263,Happy
2tRniNA0Xl6I2c5dSoaWCM,string orchestra,"Carmen Suite No. 1: No. 5, Les dragons d'Alcala","./scrapes/Happy/Carmen Suite No. 1: No. 5, Les dragons d'Alcala.mp3",https://p.scdn.co/mp3-preview/0e5bfae3cbe8e012a51bcf1b5e4bd03a81572f9d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Carmen Suite No. 1: No. 5, Les dragons d'Alcala.mp3",Metamorphose String Orchestra,0.551,0.0333,7,-34.082,1,0.06,0.976,0.0839,0.235,0.401,131.566,Happy
0rq0rL5GgkOkrd2BWNaKB7,classical era,"Piano Sonata No. 13 in B-Flat Major, K. 333: III. Allegretto grazioso","./scrapes/Happy/Piano Sonata No. 13 in B-Flat Major, K. 333: III. Allegretto grazioso.mp3",https://p.scdn.co/mp3-preview/c25dfdcc878c07794eaa99d188a7c7a93ac99161?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Sonata No. 13 in B-Flat Major, K. 333: III. Allegretto grazioso.mp3",Wolfgang Amadeus Mozart,0.364,0.0789,10,-28.309,1,0.0542,0.99,0.875,0.118,0.475,78.78,Happy
6nLlJi9YelHu6ljTDBA12U,german baroque,"Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro","./scrapes/Happy/Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro.mp3",https://p.scdn.co/mp3-preview/5306d337732a47f3e2aa5164141f5576406dfcbd?cid=04efa8f320b849739fa98c7d12ffbe9c,"Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro.mp3",George Frideric Handel,0.57,0.288,2,-13.782,1,0.034,0.965,0.884,0.0661,0.682,100.789,Happy
1bPXfJt6EugyHWe2ujqvMz,classical,"Symphony No. 7 in A Major, Op. 92: IV. Allegro con brio","./scrapes/Happy/Symphony No. 7 in A Major, Op. 92: IV. Allegro con brio.mp3",https://p.scdn.co/mp3-preview/d7c51e8f6acbb54d163a9ab10e77518dfd646127?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 7 in A Major, Op. 92: IV. Allegro con brio.mp3",Ludwig van Beethoven,0.314,0.256,9,-20.748,1,0.0387,0.809,0.944,0.272,0.239,71.625,Happy
6nLlJi9YelHu6ljTDBA12U,german baroque,"Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro","./scrapes/Happy/Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro.mp3",https://p.scdn.co/mp3-preview/5306d337732a47f3e2aa5164141f5576406dfcbd?cid=04efa8f320b849739fa98c7d12ffbe9c,"Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro.mp3",George Frideric Handel,0.57,0.288,2,-13.782,1,0.034,0.965,0.884,0.0661,0.682,100.789,Happy
5YW7yQHgVxiWCMvmlV3ryP,classical,"Le nozze di Figaro, K. 492, Act I: ""Non più andrai"" - Instrumental Version","./scrapes/Happy/Le nozze di Figaro, K. 492, Act I: ""Non più andrai"" - Instrumental Version.mp3",https://p.scdn.co/mp3-preview/ccfe6e04ffb1dfbb605a8b9846dec2a55fda1457?cid=04efa8f320b849739fa98c7d12ffbe9c,"Le nozze di Figaro, K. 492, Act I: ""Non più andrai"" - Instrumental Version.mp3",Wolfgang Amadeus Mozart,0.505,0.131,7,-16.833,1,0.0496,0.941,0.895,0.0979,0.434,145.696,Happy
1rr8JLDBh2p9t8i2NfpEtC,czech classical,"Slavonic Dances, Op. 46: No. 4, Sousedská","./scrapes/Happy/Slavonic Dances, Op. 46: No. 4, Sousedská.mp3",https://p.scdn.co/mp3-preview/f55d8a613f2f70b095e9799c442336c0e2f0d902?cid=04efa8f320b849739fa98c7d12ffbe9c,"Slavonic Dances, Op. 46: No. 4, Sousedská.mp3",Antonín Dvořák,0.153,0.0138,5,-28.865,1,0.0368,0.954,0.87,0.102,0.0735,75.857,Happy
6nLlJi9YelHu6ljTDBA12U,early music,"Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro","./scrapes/Happy/Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro.mp3",https://p.scdn.co/mp3-preview/5306d337732a47f3e2aa5164141f5576406dfcbd?cid=04efa8f320b849739fa98c7d12ffbe9c,"Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro.mp3",George Frideric Handel,0.57,0.288,2,-13.782,1,0.034,0.965,0.884,0.0661,0.682,100.789,Happy
5djgV77IKel0XcyLkpzLY9,baroque,"Sinfonia in G Major, RV 149: III. Allegro","./scrapes/Happy/Sinfonia in G Major, RV 149: III. Allegro.mp3",https://p.scdn.co/mp3-preview/7867e27bfaf5ff7fce6e36f36313aac5eb4e331a?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sinfonia in G Major, RV 149: III. Allegro.mp3",Antonio Vivaldi,0.439,0.197,2,-18.713,1,0.0412,0.931,0.96,0.175,0.617,143.929,Happy
7pjiR8Zqj4PNHjO3YRdDXQ,classical,"Don Giovanni, K. 527, Act I: ""Madamina il catalogo è questo"" - Instrumental Version","./scrapes/Happy/Don Giovanni, K. 527, Act I: ""Madamina il catalogo è questo"" - Instrumental Version.mp3",https://p.scdn.co/mp3-preview/95a7184000e15b3c318bd749f9ca414ca299c9fe?cid=04efa8f320b849739fa98c7d12ffbe9c,"Don Giovanni, K. 527, Act I: ""Madamina il catalogo è questo"" - Instrumental Version.mp3",Wolfgang Amadeus Mozart,0.251,0.0636,2,-24.696,1,0.0451,0.933,0.811,0.0587,0.168,91.288,Happy
1ISbc05WTtcVh7q7QOXuu4,adult standards,William Tell Overture,./scrapes/Happy/William Tell Overture.mp3,https://p.scdn.co/mp3-preview/588360ca70b328b26bd952933ea2501982232027?cid=04efa8f320b849739fa98c7d12ffbe9c,William Tell Overture.mp3,Boston Pops Orchestra,0.324,0.682,4,-10.208,1,0.0619,0.763,0.658,0.127,0.645,169.329,Happy
7xkchHMYqJaFooIqnMmk4d,early music,"String Quintet in E Major, G. 275: III. Minuetto","./scrapes/Happy/String Quintet in E Major, G. 275: III. Minuetto.mp3",https://p.scdn.co/mp3-preview/89f1eba240416a8e4a396a0392fe54038bfaf6d4?cid=04efa8f320b849739fa98c7d12ffbe9c,"String Quintet in E Major, G. 275: III. Minuetto.mp3",Luigi Boccherini,0.457,0.05,9,-20.946,1,0.0412,0.923,0.762,0.332,0.559,168.547,Happy
7F6YQerhFJvXfH5NuAXcSI,baroque,"Piano Sonata No. 5 in C Major, IBG 57: III. Allegro assai - Live Recording","./scrapes/Happy/Piano Sonata No. 5 in C Major, IBG 57: III. Allegro assai - Live Recording.mp3",https://p.scdn.co/mp3-preview/aae4f34d7b7c3e74401d4551dea3a7d4c7eef27b?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Sonata No. 5 in C Major, IBG 57: III. Allegro assai - Live Recording.mp3",Baldassare Galuppi,0.266,0.139,0,-23.68,1,0.0441,0.994,0.933,0.151,0.857,77.039,Happy
0s724CFi2MnFkSCp0Wnhgo,german romanticism,"Symphony No. 5 in C Minor, Op. 67: IV. Allegro","./scrapes/Happy/Symphony No. 5 in C Minor, Op. 67: IV. Allegro.mp3",https://p.scdn.co/mp3-preview/ffc43aa88bc0c4c60f5fc7e6458a5e9ac6135047?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 5 in C Minor, Op. 67: IV. Allegro.mp3",Ludwig van Beethoven,0.266,0.373,0,-15.083,1,0.0352,0.883,0.868,0.102,0.391,91.792,Happy
6y3mkMXdhEwq4KLcJ8Euoz,string orchestra,"The Nutcracker Suite, Op. 71a: No. 2a, March of the Toy Soldiers","./scrapes/Happy/The Nutcracker Suite, Op. 71a: No. 2a, March of the Toy Soldiers.mp3",https://p.scdn.co/mp3-preview/8d3069ef690d1b9a75d66d2e411b6903dbdf4105?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Nutcracker Suite, Op. 71a: No. 2a, March of the Toy Soldiers.mp3",Metamorphose String Orchestra,0.566,0.25,4,-17.376,0,0.0399,0.959,0.932,0.139,0.382,74.104,Happy
74V6AIKsjo23i0EIMPIwmn,early modern classical,"10 Pieces from Romeo and Juliet, Op. 75: No. 4, Masks - Live","./scrapes/Happy/10 Pieces from Romeo and Juliet, Op. 75: No. 4, Masks - Live.mp3",https://p.scdn.co/mp3-preview/dce9110b7ef9e8cff2d0f230cf1fa048347296ee?cid=04efa8f320b849739fa98c7d12ffbe9c,"10 Pieces from Romeo and Juliet, Op. 75: No. 4, Masks - Live.mp3",Sergei Prokofiev,0.467,0.142,10,-21.795,1,0.0383,0.648,0.397,0.157,0.0611,93.615,Happy
1ISbc05WTtcVh7q7QOXuu4,easy listening,William Tell Overture,./scrapes/Happy/William Tell Overture.mp3,https://p.scdn.co/mp3-preview/588360ca70b328b26bd952933ea2501982232027?cid=04efa8f320b849739fa98c7d12ffbe9c,William Tell Overture.mp3,Arthur Fiedler,0.324,0.682,4,-10.208,1,0.0619,0.763,0.658,0.127,0.645,169.329,Happy
2ZSzDLSd3HT9na7A6UUmKD,classical,"Lucio Silla, K. 135: Ouverture. I. Molto allegro","./scrapes/Happy/Lucio Silla, K. 135: Ouverture. I. Molto allegro.mp3",https://p.scdn.co/mp3-preview/bd04b8321524ac59b4d922e8ef57beedcd4282c4?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lucio Silla, K. 135: Ouverture. I. Molto allegro.mp3",Wolfgang Amadeus Mozart,0.291,0.0793,2,-25.04,1,0.0382,0.771,0.788,0.152,0.147,142.052,Happy
3xJ1b3gwsB6CZkzeI3VLoN,classical,"Piano Sonata No. 11 in A Major, K. 331: III. Alla turca","./scrapes/Happy/Piano Sonata No. 11 in A Major, K. 331: III. Alla turca.mp3",https://p.scdn.co/mp3-preview/5dc3f039fd6046e0951e282146c4cd5ba0e17dc9?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Sonata No. 11 in A Major, K. 331: III. Alla turca.mp3",Wolfgang Amadeus Mozart,0.455,0.233,9,-16.107,1,0.0409,0.985,0.864,0.0997,0.667,138.263,Happy
5nsYZFNyMefd50yamWgMfy,british modern classical,"Pomp and Circumstance, Op. 39: No. 1, March in D Major","./scrapes/Happy/Pomp and Circumstance, Op. 39: No. 1, March in D Major.mp3",https://p.scdn.co/mp3-preview/c692a3670d7a16473204693266b462284b38590b?cid=04efa8f320b849739fa98c7d12ffbe9c,"Pomp and Circumstance, Op. 39: No. 1, March in D Major.mp3",Edward Elgar,0.274,0.434,2,-11.61,1,0.0433,0.689,0.76,0.0705,0.315,131.962,Happy
6nLlJi9YelHu6ljTDBA12U,baroque,"Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro","./scrapes/Happy/Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro.mp3",https://p.scdn.co/mp3-preview/5306d337732a47f3e2aa5164141f5576406dfcbd?cid=04efa8f320b849739fa98c7d12ffbe9c,"Music for the Royal Fireworks, HWV 351 ""La Réjouissance"": IV. Allegro.mp3",George Frideric Handel,0.57,0.288,2,-13.782,1,0.034,0.965,0.884,0.0661,0.682,100.789,Happy
7yhWwq5ma4XZSmtslfN0P6,classical,"Keyboard Concerto No. 3 in D Major, BWV 1054: III. Allegro","./scrapes/Happy/Keyboard Concerto No. 3 in D Major, BWV 1054: III. Allegro.mp3",https://p.scdn.co/mp3-preview/8de1b2d116ee7f03d788378d3420e56f9b20d6be?cid=04efa8f320b849739fa98c7d12ffbe9c,"Keyboard Concerto No. 3 in D Major, BWV 1054: III. Allegro.mp3",Johann Sebastian Bach,0.497,0.289,2,-16.874,1,0.0297,0.974,0.896,0.126,0.901,88.448,Happy
74V6AIKsjo23i0EIMPIwmn,string orchestra,"10 Pieces from Romeo and Juliet, Op. 75: No. 4, Masks - Live","./scrapes/Happy/10 Pieces from Romeo and Juliet, Op. 75: No. 4, Masks - Live.mp3",https://p.scdn.co/mp3-preview/dce9110b7ef9e8cff2d0f230cf1fa048347296ee?cid=04efa8f320b849739fa98c7d12ffbe9c,"10 Pieces from Romeo and Juliet, Op. 75: No. 4, Masks - Live.mp3",Metamorphose String Orchestra,0.467,0.142,10,-21.795,1,0.0383,0.648,0.397,0.157,0.0611,93.615,Happy
